Date,Depth_m,Temp_C,DO_mgL
2000-04-20,0.1,16.14,11.3
2000-04-20,1.0,15.91,11.3
2000-04-20,2.0,15.44,11.39
2000-04-20,3.0,14.77,11.54
2000-04-20,4.0,14.4,11.67
2000-04-20,5.0,14.28,11.79
2000-04-20,6.0,14.13,11.63
2000-04-20,7.0,14.04,11.59
2000-04-20,8.0,13.71,11.73
2000-04-20,9.0,13.38,11.72
2000-04-20,10.0,13.18,11.7
2000-04-20,11.0,12.8,11.7
2000-04-20,12.0,12.53,11.67
2000-04-20,13.0,12.48,11.64
2000-04-20,14.0,12.22,11.65
2000-04-20,15.0,11.81,11.84
2000-04-20,15.9,11.22,11.9
2000-04-20,16.0,11.23,11.77
2000-04-20,17.0,10.63,11.82
2000-04-20,18.0,10.29,11.7
2000-04-20,18.9,9.83,11.71
2000-04-20,20.0,9.45,11.6
2000-04-20,22.0,8.78,11.6
2000-04-20,24.0,8.41,11.46
2000-04-20,26.0,8.22,11.27
2000-04-20,28.0,8.05,11.1
2000-04-20,30.0,7.88,10.78
2000-04-20,35.0,7.65,10.35
2000-04-20,40.0,7.56,9.99
2000-04-20,45.0,7.52,9.66
2000-05-17,0.1,21.96,8.94
2000-05-17,1.0,21.93,8.85
2000-05-17,2.0,21.84,8.84
2000-05-17,3.0,21.79,8.8
2000-05-17,4.0,21.75,8.84
2000-05-17,5.0,21.46,8.88
2000-05-17,6.0,19.31,9.61
2000-05-17,7.0,16.99,10.13
2000-05-17,8.0,16.39,10.33
2000-05-17,9.0,15.43,10.35
2000-05-17,10.0,14.71,10.29
2000-05-17,11.0,14.15,10.04
2000-05-17,12.0,13.27,9.7
2000-05-17,13.0,12.87,9.48
2000-05-17,14.0,12.2,9.0
2000-05-17,15.0,11.64,8.58
2000-05-17,16.0,11.24,8.37
2000-05-17,17.0,10.74,8.03
2000-05-17,18.0,10.4,7.86
2000-05-17,19.0,9.91,7.78
2000-05-17,20.0,9.58,7.45
2000-05-17,22.0,9.03,7.05
2000-05-17,24.0,8.56,6.7
2000-05-17,26.0,8.28,6.65
2000-05-17,28.0,8.16,6.48
2000-05-17,30.0,8.03,6.98
2000-05-17,35.0,7.84,6.8
2000-05-17,40.0,7.8,6.47
2000-05-17,45.0,7.8,5.49
2000-06-14,0.1,27.93,7.95
2000-06-14,1.0,27.53,7.96
2000-06-14,2.0,26.78,8.39
2000-06-14,3.0,25.99,8.57
2000-06-14,4.0,25.19,9.03
2000-06-14,5.0,24.5,9.23
2000-06-14,6.0,24.04,9.32
2000-06-14,7.0,22.01,9.45
2000-06-14,8.0,20.44,9.83
2000-06-14,9.0,17.03,10.49
2000-06-14,10.0,16.08,10.25
2000-06-14,11.0,15.12,10.1
2000-06-14,12.0,14.6,9.82
2000-06-14,13.0,13.95,9.46
2000-06-14,14.0,13.46,9.13
2000-06-14,15.0,12.68,8.3
2000-06-14,16.0,12.19,7.93
2000-06-14,17.0,11.68,7.6
2000-06-14,18.0,11.18,7.32
2000-06-14,19.0,10.55,6.63
2000-06-14,20.0,10.1,6.27
2000-06-14,22.0,9.39,6.28
2000-06-14,24.0,9.06,6.19
2000-06-14,26.0,8.65,6.05
2000-06-14,28.0,8.38,5.62
2000-06-14,30.0,8.21,5.14
2000-06-14,35.0,8.0,4.51
2000-06-14,40.0,7.98,4.44
2000-06-14,44.7,7.98,4.36
2000-07-11,0.1,28.93,7.65
2000-07-11,1.0,28.85,7.57
2000-07-11,2.0,28.79,7.53
2000-07-11,3.0,28.69,7.58
2000-07-11,4.0,27.99,7.82
2000-07-11,5.0,27.47,7.98
2000-07-11,6.0,25.98,8.44
2000-07-11,7.0,24.33,8.79
2000-07-11,8.0,22.04,8.7
2000-07-11,9.0,19.81,9.28
2000-07-11,10.0,17.75,8.82
2000-07-11,11.1,16.71,8.74
2000-07-11,12.0,15.86,8.75
2000-07-11,13.0,14.95,8.65
2000-07-11,14.0,14.19,7.74
2000-07-11,15.0,13.58,7.38
2000-07-11,16.0,12.96,6.95
2000-07-11,16.9,12.39,6.28
2000-07-11,18.0,11.91,5.95
2000-07-11,19.1,11.38,5.58
2000-07-11,20.0,10.87,5.47
2000-07-11,22.0,10.21,5.15
2000-07-11,24.0,9.65,4.5
2000-07-11,26.0,9.21,4.31
2000-07-11,28.0,8.78,4.79
2000-07-11,30.1,8.5,3.59
2000-07-11,35.0,8.19,3.85
2000-07-11,40.0,8.14,2.38
2000-07-11,44.1,8.14,3.23
2000-08-16,0.1,28.44,7.66
2000-08-16,1.0,28.43,7.65
2000-08-16,2.0,28.43,7.67
2000-08-16,3.0,28.4,7.64
2000-08-16,4.0,28.39,7.64
2000-08-16,5.0,28.38,7.9
2000-08-16,6.0,28.21,7.68
2000-08-16,7.0,28.07,7.63
2000-08-16,8.0,27.04,7.47
2000-08-16,9.0,25.12,7.53
2000-08-16,10.0,22.21,7.72
2000-08-16,11.0,19.8,7.63
2000-08-16,12.0,17.46,7.04
2000-08-16,13.0,16.34,6.79
2000-08-16,14.0,15.56,6.41
2000-08-16,15.0,14.84,5.73
2000-08-16,16.0,13.86,4.78
2000-08-16,17.0,13.22,4.72
2000-08-16,18.0,12.67,4.28
2000-08-16,19.0,12.09,3.64
2000-08-16,20.0,11.6,3.99
2000-08-16,22.0,10.78,3.16
2000-08-16,24.0,10.25,2.9
2000-08-16,25.9,9.71,2.52
2000-08-16,28.0,9.33,2.11
2000-08-16,30.0,8.91,1.49
2000-08-16,35.0,8.48,0.39
2000-08-16,40.0,8.44,0.16
2000-08-16,43.8,8.45,0.69
2000-09-13,0.1,25.8,8.08
2000-09-13,1.0,25.79,7.96
2000-09-13,2.0,25.6,8.01
2000-09-13,3.0,25.41,8.02
2000-09-13,4.0,25.17,7.92
2000-09-13,5.0,24.91,7.83
2000-09-13,6.0,24.82,7.5
2000-09-13,7.0,24.75,7.43
2000-09-13,8.0,24.58,7.1
2000-09-13,9.0,24.41,7.07
2000-09-13,10.0,24.18,7.03
2000-09-13,11.0,23.6,6.36
2000-09-13,12.0,21.26,4.54
2000-09-13,13.0,18.02,3.43
2000-09-13,14.0,16.43,3.41
2000-09-13,15.0,15.36,3.16
2000-09-13,16.0,14.56,3.28
2000-09-13,17.0,13.96,3.02
2000-09-13,18.0,13.47,2.93
2000-09-13,19.0,13.08,2.78
2000-09-13,20.0,12.58,1.78
2000-09-13,22.0,11.79,2.1
2000-09-13,24.0,10.98,1.24
2000-09-13,26.0,10.2,0.78
2000-09-13,28.0,9.66,0.41
2000-09-13,30.0,9.34,0.74
2000-09-13,35.0,8.87,0.24
2000-09-13,40.0,8.77,0.1
2000-09-13,43.1,8.71,0.11
2000-10-11,0.1,20.12,8.12
2000-10-11,1.0,20.1,8.16
2000-10-11,2.0,20.09,8.06
2000-10-11,3.0,20.1,8.08
2000-10-11,4.0,20.1,8.02
2000-10-11,5.0,20.09,8.04
2000-10-11,6.0,20.08,8.01
2000-10-11,7.0,20.07,7.99
2000-10-11,8.0,20.07,8.01
2000-10-11,9.0,20.05,7.86
2000-10-11,10.0,20.05,7.93
2000-10-11,11.0,20.03,7.89
2000-10-11,12.0,20.01,7.86
2000-10-11,13.0,19.98,7.85
2000-10-11,14.0,19.93,7.83
2000-10-11,15.0,19.6,7.63
2000-10-11,16.0,17.18,0.69
2000-10-11,17.0,15.32,0.47
2000-10-11,18.0,14.58,0.62
2000-10-11,19.0,14.08,0.4
2000-10-11,20.0,13.55,0.36
2000-10-11,22.0,12.58,0.3
2000-10-11,24.0,12.01,0.21
2000-10-11,26.0,11.23,0.14
2000-10-11,28.0,10.34,0.71
2000-10-11,30.0,9.91,0.13
2000-10-11,35.0,9.27,0.13
2000-10-11,40.0,9.17,0.7
2001-04-04,0.1,11.55,9.93
2001-04-04,1.0,11.3,9.72
2001-04-04,2.0,11.28,9.29
2001-04-04,3.0,10.97,9.29
2001-04-04,4.0,10.87,9.27
2001-04-04,5.0,10.48,9.24
2001-04-04,6.0,9.96,9.18
2001-04-04,7.0,9.98,9.16
2001-04-04,8.0,9.83,9.12
2001-04-04,9.0,9.72,9.0
2001-04-04,10.0,9.69,8.93
2001-04-04,11.0,9.69,8.89
2001-04-04,12.0,9.68,8.74
2001-04-04,13.0,9.63,8.71
2001-04-04,14.0,9.59,8.69
2001-04-04,15.0,9.59,8.68
2001-04-04,16.0,9.57,8.65
2001-04-04,17.0,9.54,8.57
2001-04-04,18.0,9.53,8.28
2001-04-04,19.0,9.47,8.15
2001-04-04,20.0,9.32,8.12
2001-04-04,22.0,9.28,7.99
2001-04-04,24.0,9.17,7.65
2001-04-04,26.0,9.03,7.58
2001-04-04,28.0,8.84,7.29
2001-04-04,30.0,8.56,7.01
2001-04-04,35.0,7.37,6.45
2001-04-04,40.0,7.23,5.9
2001-05-09,0.1,21.37,8.5
2001-05-09,1.0,21.2,8.3
2001-05-09,2.0,21.07,8.53
2001-05-09,4.0,20.83,8.45
2001-05-09,5.0,20.78,8.46
2001-05-09,6.0,20.32,8.52
2001-05-09,7.0,18.31,8.95
2001-05-09,9.0,12.64,9.94
2001-05-09,10.0,11.37,9.88
2001-05-09,11.0,10.83,9.54
2001-05-09,12.0,10.52,9.12
2001-05-09,13.0,10.2,9.01
2001-05-09,14.0,10.04,8.69
2001-05-09,15.0,9.97,8.44
2001-05-09,16.0,9.88,8.41
2001-05-09,17.0,9.78,8.33
2001-05-09,18.0,9.65,8.27
2001-05-09,19.0,9.53,8.38
2001-05-09,20.0,9.49,8.33
2001-05-09,22.0,9.29,7.9
2001-05-09,24.0,9.07,7.85
2001-05-09,26.0,8.83,7.58
2001-05-09,28.0,8.63,7.33
2001-05-09,30.0,8.42,6.88
2001-05-09,40.0,7.96,5.4
2001-06-06,0.1,24.4,8.03
2001-06-06,1.0,24.14,7.9
2001-06-06,2.0,23.65,7.95
2001-06-06,3.0,23.0,8.0
2001-06-06,4.0,22.66,8.13
2001-06-06,5.0,22.25,8.15
2001-06-06,6.0,20.97,8.54
2001-06-06,7.0,20.07,9.13
2001-06-06,8.0,16.99,9.98
2001-06-06,9.0,15.04,10.34
2001-06-06,10.0,13.37,10.48
2001-06-06,11.0,12.07,10.15
2001-06-06,12.0,11.38,9.5
2001-06-06,13.0,10.89,8.85
2001-06-06,14.0,10.6,8.55
2001-06-06,15.0,10.35,8.3
2001-06-06,16.0,10.13,7.83
2001-06-06,17.0,9.99,8.0
2001-06-06,18.0,9.84,7.48
2001-06-06,19.0,9.72,7.24
2001-06-06,20.0,9.61,7.03
2001-06-06,22.0,9.39,7.23
2001-06-06,24.0,9.24,6.87
2001-06-06,26.0,9.06,6.59
2001-06-06,28.0,8.9,6.3
2001-06-06,30.0,8.71,5.89
2001-06-06,35.0,8.34,4.71
2001-06-06,40.0,8.24,4.07
2001-07-11,0.1,28.05,7.21
2001-07-11,1.0,27.92,7.1
2001-07-11,2.0,27.64,6.84
2001-07-11,3.0,27.01,7.01
2001-07-11,4.0,26.06,7.06
2001-07-11,5.0,25.6,7.37
2001-07-11,6.1,24.37,7.22
2001-07-11,7.0,22.83,7.55
2001-07-11,8.0,20.27,7.36
2001-07-11,9.0,18.0,7.98
2001-07-11,10.0,16.04,8.44
2001-07-11,11.0,14.18,8.24
2001-07-11,12.0,12.8,8.21
2001-07-11,13.0,11.79,7.68
2001-07-11,14.0,11.37,7.26
2001-07-11,14.9,10.93,6.84
2001-07-11,15.9,10.63,6.65
2001-07-11,17.0,10.38,6.2
2001-07-11,17.9,10.2,5.91
2001-07-11,19.0,10.03,5.91
2001-07-11,20.1,9.84,5.67
2001-07-11,22.0,9.63,5.71
2001-07-11,24.0,9.44,5.63
2001-07-11,26.0,9.26,5.49
2001-07-11,28.0,9.04,5.15
2001-07-11,30.0,8.87,4.48
2001-07-11,35.0,8.58,2.88
2001-07-11,40.0,8.5,2.07
2001-08-08,0.1,27.92,7.3
2001-08-08,1.0,27.9,7.15
2001-08-08,2.0,27.85,7.08
2001-08-08,3.0,27.83,6.92
2001-08-08,4.0,27.8,7.41
2001-08-08,5.0,27.78,7.41
2001-08-08,6.3,27.75,7.33
2001-08-08,7.0,26.19,6.32
2001-08-08,8.0,23.7,5.83
2001-08-08,9.0,19.82,6.37
2001-08-08,10.0,17.66,6.15
2001-08-08,11.0,15.69,6.55
2001-08-08,12.0,13.88,6.41
2001-08-08,13.0,12.64,5.94
2001-08-08,14.0,11.88,5.64
2001-08-08,15.0,11.33,5.47
2001-08-08,15.9,10.99,5.43
2001-08-08,17.0,10.58,5.1
2001-08-08,18.0,10.44,5.04
2001-08-08,19.0,10.3,4.98
2001-08-08,20.0,10.14,4.95
2001-08-08,21.9,9.88,4.88
2001-08-08,23.9,9.67,4.68
2001-08-08,26.0,9.48,4.44
2001-08-08,28.0,9.27,3.93
2001-08-08,30.0,9.09,3.5
2001-08-08,34.9,8.81,1.72
2001-08-08,40.0,8.7,0.83
2001-10-03,0.1,22.36,7.97
2001-10-03,1.0,22.34,7.67
2001-10-03,2.0,22.23,7.9
2001-10-03,3.0,22.18,7.61
2001-10-03,4.0,22.14,7.61
2001-10-03,5.0,22.12,7.79
2001-10-03,6.0,22.11,8.06
2001-10-03,7.0,22.1,7.86
2001-10-03,8.0,22.1,7.6
2001-10-03,9.0,22.07,7.43
2001-10-03,10.0,22.04,7.51
2001-10-03,11.0,21.93,7.23
2001-10-03,12.0,20.14,3.89
2001-10-03,13.0,16.39,2.8
2001-10-03,14.0,14.56,2.78
2001-10-03,15.0,13.13,2.64
2001-10-03,16.0,12.04,2.57
2001-10-03,17.0,11.73,2.65
2001-10-03,18.0,11.23,2.68
2001-10-03,19.0,10.93,2.39
2001-10-03,20.0,10.76,2.36
2001-10-03,22.0,10.33,2.45
2001-10-03,24.0,10.09,2.31
2001-10-03,26.0,9.84,2.03
2001-10-03,28.0,9.63,1.6
2001-10-03,30.0,9.41,0.82
2001-10-03,35.0,9.13,0.09
2001-10-03,40.0,9.03,0.08
2002-04-03,0.1,15.21,10.01
2002-04-03,1.0,15.0,10.29
2002-04-03,2.0,14.39,10.55
2002-04-03,3.0,14.2,10.42
2002-04-03,4.0,13.81,10.38
2002-04-03,5.0,12.85,10.06
2002-04-03,6.0,11.68,10.58
2002-04-03,7.0,11.54,10.36
2002-04-03,8.0,11.12,10.82
2002-04-03,9.0,10.43,10.31
2002-04-03,10.0,10.14,10.0
2002-04-03,11.0,9.68,9.99
2002-04-03,12.0,9.34,9.73
2002-04-03,13.0,9.09,9.82
2002-04-03,14.0,8.84,9.81
2002-04-03,15.0,8.75,9.68
2002-04-03,16.0,8.62,9.47
2002-04-03,17.0,8.54,9.43
2002-04-03,18.0,8.48,9.41
2002-04-03,19.0,8.42,9.46
2002-04-03,20.0,8.37,9.34
2002-04-03,22.0,8.29,9.24
2002-04-03,24.0,8.24,9.06
2002-04-03,26.0,8.19,9.33
2002-04-03,28.0,8.16,9.08
2002-04-03,30.0,8.14,9.17
2002-04-03,35.0,8.06,8.91
2002-04-03,40.0,8.04,8.43
2002-05-16,0.1,21.33,8.82
2002-05-16,1.0,21.28,8.63
2002-05-16,2.0,21.07,8.72
2002-05-16,3.0,20.7,8.67
2002-05-16,4.0,20.24,8.72
2002-05-16,5.0,20.0,8.85
2002-05-16,6.0,19.84,8.58
2002-05-16,7.0,19.4,8.85
2002-05-16,8.0,18.25,9.06
2002-05-16,9.0,16.62,9.22
2002-05-16,10.0,14.4,9.4
2002-05-16,11.0,12.9,9.22
2002-05-16,12.0,11.39,9.03
2002-05-16,13.0,10.68,9.1
2002-05-16,14.0,10.09,8.34
2002-05-16,15.0,9.77,8.16
2002-05-16,16.0,9.47,8.36
2002-05-16,17.0,9.32,8.43
2002-05-16,18.0,9.2,7.76
2002-05-16,19.0,9.1,7.74
2002-05-16,20.0,9.0,7.69
2002-05-16,22.0,8.81,7.6
2002-05-16,24.0,8.73,7.38
2002-05-16,26.0,8.67,7.35
2002-05-16,28.0,8.59,7.36
2002-05-16,30.0,8.55,7.23
2002-05-16,35.0,8.44,7.08
2002-05-16,40.0,8.37,6.53
2002-06-05,0.1,26.94,7.67
2002-06-05,1.0,26.93,7.46
2002-06-05,2.0,26.87,7.44
2002-06-05,3.0,26.86,7.28
2002-06-05,4.0,25.93,7.9
2002-06-05,5.0,23.91,8.39
2002-06-05,6.0,20.97,8.74
2002-06-05,7.0,20.38,8.74
2002-06-05,8.0,19.43,8.79
2002-06-05,9.0,18.28,8.36
2002-06-05,10.0,16.99,8.32
2002-06-05,11.0,13.14,8.22
2002-06-05,12.0,11.65,7.93
2002-06-05,13.0,10.51,7.74
2002-06-05,14.0,10.11,7.49
2002-06-05,15.0,9.9,6.99
2002-06-05,16.0,9.61,7.12
2002-06-05,17.0,9.37,6.92
2002-06-05,18.0,9.17,6.87
2002-06-05,19.0,9.02,6.66
2002-06-05,20.0,8.97,6.54
2002-06-05,22.0,8.87,6.42
2002-06-05,24.0,8.79,6.47
2002-06-05,26.0,8.74,6.42
2002-06-05,28.0,8.66,6.46
2002-06-05,30.0,8.61,6.46
2002-06-05,35.0,8.52,6.14
2002-06-05,40.0,8.46,5.59
2002-07-10,0.1,29.06,7.23
2002-07-10,1.0,28.92,7.12
2002-07-10,2.0,28.81,7.06
2002-07-10,3.0,28.51,7.1
2002-07-10,4.0,27.43,7.17
2002-07-10,5.0,26.07,7.09
2002-07-10,6.0,24.23,7.34
2002-07-10,7.0,22.94,7.0
2002-07-10,8.0,21.0,7.07
2002-07-10,9.0,18.65,6.41
2002-07-10,10.0,16.82,6.61
2002-07-10,11.0,15.06,5.91
2002-07-10,12.0,13.35,6.53
2002-07-10,13.0,12.12,6.47
2002-07-10,14.0,11.47,6.36
2002-07-10,15.0,10.81,5.9
2002-07-10,16.0,10.31,5.87
2002-07-10,17.0,9.94,5.63
2002-07-10,18.0,9.71,5.58
2002-07-10,19.0,9.49,5.47
2002-07-10,20.0,9.37,5.51
2002-07-10,22.0,9.12,5.3
2002-07-10,24.0,9.03,5.19
2002-07-10,26.0,8.91,5.11
2002-07-10,28.0,8.85,5.11
2002-07-10,30.0,8.79,4.82
2002-07-10,35.0,8.69,4.43
2002-08-07,0.1,28.85,7.44
2002-08-07,1.0,28.85,7.4
2002-08-07,2.0,28.87,7.33
2002-08-07,3.0,28.87,7.24
2002-08-07,4.0,28.87,7.25
2002-08-07,5.0,28.86,7.24
2002-08-07,6.0,28.86,7.24
2002-08-07,7.0,28.85,7.27
2002-08-07,8.0,28.85,7.3
2002-08-07,9.0,28.67,7.27
2002-08-07,10.0,28.48,7.31
2002-08-07,11.0,26.33,7.39
2002-08-07,12.0,20.93,7.34
2002-08-07,13.0,17.88,5.77
2002-08-07,14.0,15.92,5.74
2002-08-07,15.0,14.79,5.7
2002-08-07,16.0,13.24,5.16
2002-08-07,17.0,11.6,4.95
2002-08-07,18.0,10.99,4.62
2002-08-07,19.0,10.45,4.33
2002-08-07,20.0,10.15,4.22
2002-08-07,22.0,9.59,4.19
2002-08-07,24.0,9.3,4.15
2002-08-07,26.0,9.16,3.99
2002-08-07,28.0,8.99,3.8
2002-08-07,30.0,8.88,3.5
2002-08-07,35.0,8.8,2.95
2002-08-07,40.0,8.78,2.28
2002-09-04,0.1,28.02,7.15
2002-09-04,1.0,27.46,7.27
2002-09-04,2.0,27.36,7.34
2002-09-04,3.0,27.12,7.03
2002-09-04,4.0,26.93,7.37
2002-09-04,5.0,26.71,7.44
2002-09-04,6.0,26.54,7.21
2002-09-04,7.0,26.44,7.0
2002-09-04,8.0,26.32,6.88
2002-09-04,9.0,26.21,7.02
2002-09-04,10.0,23.82,5.35
2002-09-04,11.0,19.2,3.41
2002-09-04,12.0,16.42,3.33
2002-09-04,13.0,14.91,3.26
2002-09-04,14.0,13.68,3.63
2002-09-04,15.0,12.22,3.34
2002-09-04,16.0,11.39,3.15
2002-09-04,17.0,11.07,3.05
2002-09-04,18.0,10.48,3.09
2002-09-04,19.0,10.14,3.02
2002-09-04,19.9,9.95,2.88
2002-09-04,22.0,9.7,2.77
2002-09-04,24.0,9.41,2.6
2002-09-04,26.0,9.23,2.43
2002-09-04,28.0,9.12,2.31
2002-09-04,30.0,9.01,2.01
2002-09-04,35.0,8.93,1.4
2002-09-04,40.0,8.9,0.89
2002-10-02,0.1,24.01,7.82
2002-10-02,1.0,23.89,7.31
2002-10-02,2.0,23.83,7.31
2002-10-02,3.0,23.79,7.31
2002-10-02,4.0,23.7,7.05
2002-10-02,5.0,23.42,7.11
2002-10-02,6.0,23.28,7.22
2002-10-02,7.0,23.24,7.42
2002-10-02,8.0,23.21,7.17
2002-10-02,9.0,23.17,6.99
2002-10-02,10.0,23.16,6.81
2002-10-02,11.0,23.15,6.9
2002-10-02,12.0,23.06,7.13
2002-10-02,13.0,20.88,4.05
2002-10-02,14.0,15.97,1.57
2002-10-02,15.0,13.96,1.57
2002-10-02,16.0,12.58,1.58
2002-10-02,17.0,11.77,1.52
2002-10-02,18.0,11.29,1.66
2002-10-02,19.0,10.83,1.67
2002-10-02,20.0,10.54,1.66
2002-10-02,22.0,10.14,1.51
2002-10-02,24.0,9.74,1.33
2002-10-02,26.0,9.46,1.19
2002-10-02,28.0,9.31,0.92
2002-10-02,30.0,9.16,0.54
2002-10-02,35.0,9.06,0.14
2002-10-02,40.0,9.0,0.1
2003-04-02,0.1,12.51,11.0
2003-04-02,1.0,12.44,10.62
2003-04-02,2.1,12.35,10.5
2003-04-02,3.0,11.62,10.65
2003-04-02,4.0,10.61,10.79
2003-04-02,5.1,10.55,10.54
2003-04-02,6.0,10.39,10.56
2003-04-02,7.0,10.28,10.66
2003-04-02,8.0,10.07,10.55
2003-04-02,8.9,9.79,10.49
2003-04-02,10.0,9.56,10.51
2003-04-02,11.0,9.43,10.54
2003-04-02,12.0,9.33,10.31
2003-04-02,12.9,8.64,10.49
2003-04-02,14.0,8.18,10.36
2003-04-02,15.0,7.99,10.31
2003-04-02,16.0,7.85,10.21
2003-04-02,17.0,7.84,10.15
2003-04-02,18.0,7.71,10.07
2003-04-02,19.0,7.61,10.11
2003-04-02,20.1,7.55,10.04
2003-04-02,22.0,7.39,9.96
2003-04-02,24.0,7.36,9.9
2003-04-02,24.1,7.36,9.97
2003-04-02,25.9,7.31,10.01
2003-04-02,28.0,7.27,10.05
2003-04-02,30.0,7.25,9.98
2003-04-02,35.0,7.16,9.99
2003-04-02,40.1,7.0,9.43
2003-05-06,0.1,19.66,8.74
2003-05-06,1.0,19.65,8.39
2003-05-06,2.0,19.62,8.42
2003-05-06,3.0,19.49,8.77
2003-05-06,4.0,19.22,8.74
2003-05-06,5.0,18.49,9.07
2003-05-06,6.0,17.05,9.4
2003-05-06,7.0,15.53,9.67
2003-05-06,8.0,14.58,9.62
2003-05-06,9.0,13.76,9.44
2003-05-06,10.0,13.09,9.24
2003-05-06,11.0,12.38,8.97
2003-05-06,12.0,12.0,8.91
2003-05-06,13.0,11.25,8.62
2003-05-06,14.0,10.46,8.59
2003-05-06,15.0,9.55,8.52
2003-05-06,16.0,9.24,8.46
2003-05-06,17.0,8.59,8.33
2003-05-06,18.0,8.45,8.25
2003-05-06,19.0,8.32,8.22
2003-05-06,20.0,8.23,8.19
2003-05-06,22.0,8.07,8.16
2003-05-06,24.0,7.9,8.18
2003-05-06,26.0,7.76,8.15
2003-05-06,28.0,7.71,8.13
2003-05-06,30.0,7.59,8.06
2003-05-06,35.0,7.45,8.09
2003-05-06,40.0,7.4,7.81
2003-05-06,45.0,7.4,7.8
2003-06-04,0.1,21.45,8.33
2003-06-04,1.0,21.33,8.2
2003-06-04,2.0,20.79,8.33
2003-06-04,3.0,20.44,8.31
2003-06-04,4.0,20.26,8.06
2003-06-04,5.0,20.2,8.11
2003-06-04,5.9,19.81,8.06
2003-06-04,7.0,19.27,7.49
2003-06-04,8.0,18.58,7.4
2003-06-04,9.0,17.78,6.82
2003-06-04,9.8,16.88,6.86
2003-06-04,11.0,15.56,6.56
2003-06-04,12.1,13.85,6.78
2003-06-04,13.0,13.03,6.71
2003-06-04,14.0,12.59,6.71
2003-06-04,15.0,11.79,6.75
2003-06-04,16.1,10.92,6.74
2003-06-04,17.0,10.2,6.61
2003-06-04,18.0,9.83,6.74
2003-06-04,19.0,9.48,6.78
2003-06-04,20.1,9.08,6.69
2003-06-04,22.0,8.7,6.6
2003-06-04,24.0,8.38,6.7
2003-06-04,26.0,8.08,6.74
2003-06-04,28.0,7.93,6.68
2003-06-04,30.0,7.84,6.57
2003-06-04,35.0,7.64,6.55
2003-06-04,40.0,7.59,6.5
2003-06-04,44.9,7.58,6.44
2003-07-09,0.1,27.3,7.79
2003-07-09,1.0,27.29,7.72
2003-07-09,2.0,27.21,7.78
2003-07-09,3.0,25.74,8.2
2003-07-09,4.0,24.83,7.86
2003-07-09,5.0,24.46,7.55
2003-07-09,6.0,24.11,7.07
2003-07-09,7.0,23.62,6.5
2003-07-09,8.0,22.74,5.83
2003-07-09,9.0,21.94,5.38
2003-07-09,10.0,20.58,5.0
2003-07-09,11.0,19.9,4.97
2003-07-09,12.0,18.99,4.39
2003-07-09,13.0,18.19,4.4
2003-07-09,14.0,17.16,4.14
2003-07-09,15.0,16.64,4.05
2003-07-09,16.0,15.81,3.89
2003-07-09,17.0,14.51,3.99
2003-07-09,18.0,14.0,3.95
2003-07-09,19.0,13.15,3.88
2003-07-09,20.0,12.4,3.88
2003-07-09,22.0,11.22,4.45
2003-07-09,24.0,10.16,4.68
2003-07-09,26.0,9.38,4.72
2003-07-09,28.0,8.71,4.81
2003-07-09,30.0,8.43,4.77
2003-07-09,35.0,8.0,4.62
2003-07-09,40.0,7.92,4.47
2003-07-09,45.0,7.89,4.45
2003-08-06,0.1,27.55,7.94
2003-08-06,1.0,27.57,7.72
2003-08-06,2.0,27.57,7.62
2003-08-06,3.0,27.52,7.57
2003-08-06,4.0,27.13,7.89
2003-08-06,5.0,26.47,8.2
2003-08-06,6.0,25.32,8.16
2003-08-06,7.0,24.53,7.77
2003-08-06,8.0,23.53,6.24
2003-08-06,9.0,23.03,5.04
2003-08-06,10.0,22.26,3.32
2003-08-06,11.0,21.53,2.57
2003-08-06,12.0,20.93,2.03
2003-08-06,13.0,20.1,2.11
2003-08-06,14.0,19.37,2.2
2003-08-06,15.0,18.65,1.84
2003-08-06,16.0,17.83,2.05
2003-08-06,17.0,17.11,1.95
2003-08-06,18.0,16.48,1.88
2003-08-06,19.0,15.73,2.05
2003-08-06,20.0,14.71,2.14
2003-08-06,22.0,12.92,2.66
2003-08-06,24.0,11.59,3.06
2003-08-06,26.0,10.69,3.16
2003-08-06,28.0,9.82,3.23
2003-08-06,30.0,9.14,3.14
2003-08-06,35.0,8.23,2.67
2003-08-06,40.0,8.1,2.25
2003-08-06,45.0,8.09,2.15
2003-10-08,0.1,22.13,7.11
2003-10-08,1.0,22.13,7.04
2003-10-08,2.0,22.15,7.04
2003-10-08,4.0,22.14,7.01
2003-10-08,5.0,22.14,6.98
2003-10-08,5.9,22.14,7.0
2003-10-08,7.0,22.13,6.98
2003-10-08,8.0,22.12,7.02
2003-10-08,9.1,22.12,7.02
2003-10-08,10.0,22.12,7.01
2003-10-08,11.0,22.12,6.94
2003-10-08,11.9,22.11,6.87
2003-10-08,13.0,22.1,6.93
2003-10-08,13.9,22.1,6.93
2003-10-08,15.0,22.1,6.82
2003-10-08,16.0,22.1,6.96
2003-10-08,17.0,22.08,6.92
2003-10-08,18.0,21.31,2.06
2003-10-08,19.0,19.17,0.26
2003-10-08,20.0,18.51,0.17
2003-10-08,22.0,17.07,0.16
2003-10-08,24.1,15.31,0.15
2003-10-08,26.0,14.04,0.15
2003-10-08,28.1,12.73,0.15
2003-10-08,30.0,11.66,0.16
2003-10-08,35.1,9.62,0.15
2003-10-08,40.0,9.03,0.15
