Date,X_00060_00003,X_00060_00003_cd
2014-04-21,4120,A
2014-04-22,4130,A
2014-04-23,4140,A
2014-04-24,4140,A
2014-04-25,4150,A
2014-04-26,4150,A
2014-04-27,4160,A
2014-04-28,655,A
2014-04-29,360,A
2014-04-30,2430,A
2014-05-01,1600,A
2014-05-02,393,A
2014-05-03,396,A
2014-05-04,399,A
2014-05-05,405,A
2014-05-06,1130,A
2014-05-07,2170,A
2014-05-08,2850,A
2014-05-09,2960,A
2014-05-10,406,A
2014-05-11,415,A
2014-05-12,1530,A
2014-05-13,2830,A
2014-05-14,2420,A
2014-05-15,2020,A
2014-05-16,1860,A
2014-05-17,1670,A
2014-05-18,4090,A
2014-05-19,2390,A
2014-05-20,3100,A
2014-05-21,2690,A
2014-05-22,2010,A
2014-05-23,1620,A
2014-05-24,1630,A
2014-05-25,1630,A
2014-05-26,1630,A
2014-05-27,1630,A
2014-05-28,1420,A
2014-05-29,1280,A
2014-05-30,1290,A
2014-05-31,1300,A
2014-06-01,1310,A
2014-06-02,1330,A
2014-06-03,1880,A
2014-06-04,2330,A
2014-06-05,2110,A
2014-06-06,1580,A
2014-06-07,1540,A
2014-06-08,1550,A
2014-06-09,1570,A
2014-06-10,1580,A
2014-06-11,1600,A
2014-06-12,1600,A
2014-06-13,1600,A
2014-06-14,1600,A
2014-06-15,1620,A
2014-06-16,1620,A
2014-06-17,1620,A
2014-06-18,1620,A
2014-06-19,1620,A
2014-06-20,1240,A
2014-06-21,845,A
2014-06-22,845,A
2014-06-23,1060,A
2014-06-24,1200,A
2014-06-25,1180,A
2014-06-26,1180,A
2014-06-27,1430,A
2014-06-28,1600,A
2014-06-29,1600,A
2014-06-30,1600,A
2014-07-01,1600,A
2014-07-02,1600,A
2014-07-03,1600,A
2014-07-04,1580,A
2014-07-05,1570,A
2014-07-06,1570,A
2014-07-07,1190,A
2014-07-08,849,A
2014-07-09,756,A
2014-07-10,1030,A
2014-07-11,1040,A
2014-07-12,921,A
2014-07-13,911,A
2014-07-14,901,A
2014-07-15,884,A
2014-07-16,873,A
2014-07-17,863,A
2014-07-18,852,A
2014-07-19,844,A
2014-07-20,834,A
2014-07-21,859,A
2014-07-22,960,A
2014-07-23,1000,A
2014-07-24,1000,A
2014-07-25,1000,A
2014-07-26,990,A
2014-07-27,983,A
2014-07-28,982,A
2014-07-29,982,A
2014-07-30,982,A
2014-07-31,982,A
2014-08-01,980,A
2014-08-02,969,A
2014-08-03,961,A
2014-08-04,961,A
2014-08-05,959,A
2014-08-06,948,A
2014-08-07,942,A
2014-08-08,687,A
2014-08-09,501,A
2014-08-10,497,A
2014-08-11,490,A
2014-08-12,490,A
2014-08-13,487,A
2014-08-14,642,A
2014-08-15,756,A
2014-08-16,756,A
2014-08-17,756,A
2014-08-18,756,A
2014-08-19,571,A
2014-08-20,430,A
2014-08-21,430,A
2014-08-22,428,A
2014-08-23,417,A
2014-08-24,417,A
2014-08-25,417,A
2014-08-26,417,A
2014-08-27,417,A
2014-08-28,415,A
2014-08-29,413,A
2014-08-30,415,A
2014-08-31,417,A
2014-09-01,415,A
2014-09-02,413,A
2014-09-03,417,A
2014-09-04,667,A
2014-09-05,407,A
2014-09-06,405,A
2014-09-07,407,A
2014-09-08,404,A
2014-09-09,678,A
2014-09-10,921,A
2014-09-11,971,A
2014-09-12,1000,A
2014-09-13,1000,A
2014-09-14,1000,A
2014-09-15,1000,A
2014-09-16,1000,A
2014-09-17,1000,A
2014-09-18,1000,A
2014-09-19,1000,A
2014-09-20,1000,A
2014-09-21,1000,A
2014-09-22,1000,A
2014-09-23,1000,A
2014-09-24,1000,A
2014-09-25,1000,A
2014-09-26,1000,A
2014-09-27,1000,A
2014-09-28,1000,A
2014-09-29,1000,A
2014-09-30,1000,A
2014-10-01,1000,A
2014-10-02,1000,A
2014-10-03,1000,A
2014-10-04,1000,A
2014-10-05,1000,A
2014-10-06,1000,A
2014-10-07,1000,A
2014-10-08,1000,A
2014-10-09,1000,A
2014-10-10,1000,A
2014-10-11,1000,A
2014-10-12,1000,A
2014-10-13,1000,A
2014-10-14,980,A
2014-10-15,1650,A
2014-10-16,2340,A
2014-10-17,2320,A
2014-10-18,2310,A
2014-10-19,2290,A
2014-10-20,2280,A
2014-10-21,2270,A
2014-10-22,2260,A
2014-10-23,2260,A
2014-10-24,2240,A
2014-10-25,2240,A
2014-10-26,2230,A
2014-10-27,2220,A
2014-10-28,2220,A
2014-10-29,2220,A
2014-10-30,2220,A
2014-10-31,2180,A
2014-11-01,2170,A
2014-11-02,2160,A
2014-11-03,2150,A
2014-11-04,2150,A
2014-11-05,2150,A
2014-11-06,2150,A
2014-11-07,2150,A
2014-11-08,2150,A
2014-11-09,2150,A
2014-11-10,2150,A
2014-11-11,2150,A
2014-11-12,1460,A
2014-11-13,921,A
2014-11-14,921,A
2014-11-15,922,A
2014-11-16,930,A
2014-11-17,1250,A
2014-11-18,1540,A
2014-11-19,1540,A
2014-11-20,1550,A
2014-11-21,1550,A
2014-11-22,1540,A
2014-11-23,1560,A
2014-11-24,1960,A
2014-11-25,2420,A
2014-11-26,2430,A
2014-11-27,2420,A
2014-11-28,2420,A
2014-11-29,2400,A
2014-11-30,2400,A
2014-12-01,2390,A
2014-12-02,2390,A
2014-12-03,2390,A
2014-12-04,2390,A
2014-12-05,2380,A
2014-12-06,2380,A
2014-12-07,2390,A
2014-12-08,2380,A
2014-12-09,2390,A
2014-12-10,2470,A
2014-12-11,2470,A
2014-12-12,2470,A
2014-12-13,2470,A
2014-12-14,2460,A
2014-12-15,1860,A
2014-12-16,1180,A
2014-12-17,1180,A
2014-12-18,1180,A
2014-12-19,1180,A
2014-12-20,1180,A
2014-12-21,1180,A
2014-12-22,1180,A
2014-12-23,1190,A
2014-12-24,1200,A
2014-12-25,1200,A
2014-12-26,1200,A
2014-12-27,1200,A
2014-12-28,1210,A
2014-12-29,2120,A
2014-12-30,2950,A
2014-12-31,2940,A
